 Coarse-grained water

 5439 atoms

 1 atom types

 0.0000000E+00 5.466640  xlo xhi
 0.0000000E+00 5.466640  ylo yhi
 0.0000000E+00 10.93328  zlo zhi

 Masses

 1 18.01540 # CG

 Atoms

300 1 4.471000 2.053000 6.232000 # CG
301 1 4.944000 2.295000 4.907000 # CG
302 1 3.171000 0.860000 8.017000 # CG
303 1 1.038000 3.570000 7.640000 # CG
304 1 3.350000 0.469000 7.744000 # CG
305 1 1.885000 2.920000 8.194000 # CG
306 1 1.659000 5.018000 3.938000 # CG
307 1 1.048000 4.081000 6.130000 # CG
308 1 0.804000 5.400000 7.693000 # CG
309 1 2.360000 0.400000 5.673000 # CG
310 1 2.696000 1.381000 7.731000 # CG
311 1 5.098000 2.596000 4.630000 # CG
312 1 5.059000 0.290000 5.156000 # CG
313 1 1.593000 5.378000 6.648000 # CG
314 1 5.429000 0.410000 5.101000 # CG
315 1 2.236000 3.763000 5.282000 # CG
316 1 4.971000 2.314000 2.814000 # CG
317 1 2.228000 0.324000 4.481000 # CG
318 1 4.062000 4.395000 3.282000 # CG
319 1 0.279000 4.860000 5.666000 # CG
320 1 2.054000 2.070000 6.593000 # CG
321 1 3.808000 0.999000 5.716000 # CG
322 1 5.189000 4.506000 7.529000 # CG
323 1 1.133000 2.868000 6.309000 # CG
324 1 3.850000 0.586000 4.307000 # CG
325 1 3.843000 0.246000 7.369000 # CG
326 1 3.758000 0.128000 4.712000 # CG
327 1 0.716000 2.390000 6.044000 # CG
328 1 1.253000 4.451000 7.961000 # CG
329 1 0.026000 3.693000 4.592000 # CG
330 1 1.077000 2.262000 7.425000 # CG
331 1 3.304000 1.688000 6.477000 # CG
332 1 0.747000 0.165000 3.893000 # CG
333 1 1.234000 2.651000 4.730000 # CG
334 1 0.489000 4.512000 6.905000 # CG
335 1 3.395000 3.968000 4.656000 # CG
336 1 4.646000 2.835000 5.585000 # CG
337 1 1.054000 2.257000 3.166000 # CG
338 1 3.235000 3.666000 5.014000 # CG
339 1 2.302000 5.249000 2.720000 # CG
340 1 4.597000 0.445000 3.650000 # CG
341 1 3.768000 1.972000 4.866000 # CG
342 1 0.777000 4.630000 5.716000 # CG
343 1 3.558000 0.650000 4.903000 # CG
344 1 2.046000 4.879000 2.782000 # CG
345 1 1.777000 2.697000 7.551000 # CG
346 1 3.392000 2.110000 5.829000 # CG
347 1 4.662000 2.388000 4.496000 # CG
348 1 3.911000 3.607000 3.274000 # CG
349 1 4.044000 0.293000 5.311000 # CG
350 1 1.988000 0.992000 7.811000 # CG
351 1 1.945000 1.805000 6.843000 # CG
352 1 4.287000 5.132000 7.025000 # CG
353 1 3.949000 4.220000 4.279000 # CG
354 1 5.124000 4.032000 3.396000 # CG
355 1 1.209000 4.341000 7.720000 # CG
356 1 4.526000 0.909000 5.215000 # CG
357 1 4.754000 0.167000 5.247000 # CG
358 1 3.486000 3.076000 6.714000 # CG
359 1 3.521000 4.322000 6.251000 # CG
360 1 0.744000 2.060000 5.004000 # CG
361 1 4.041000 0.667000 4.738000 # CG
362 1 0.352000 3.584000 6.399000 # CG
363 1 3.540000 3.195000 4.383000 # CG
364 1 3.633000 4.086000 3.002000 # CG
365 1 1.127000 0.597000 3.491000 # CG
366 1 5.183000 4.852000 4.258000 # CG
367 1 4.725000 2.279000 5.141000 # CG
368 1 0.783000 3.320000 4.175000 # CG
369 1 2.122000 1.668000 4.993000 # CG
370 1 0.736000 4.587000 5.427000 # CG
371 1 2.889000 0.492000 7.224000 # CG
372 1 4.179000 3.125000 4.826000 # CG
373 1 5.193000 2.484000 3.081000 # CG
374 1 3.713000 2.225000 4.750000 # CG
375 1 0.705000 2.576000 3.434000 # CG
376 1 1.949000 5.185000 6.850000 # CG
377 1 1.989000 3.781000 8.208000 # CG
378 1 4.367000 2.876000 5.819000 # CG
379 1 0.601000 0.818000 7.350000 # CG
380 1 2.529000 4.816000 8.097000 # CG
381 1 1.196000 5.418000 5.939000 # CG
382 1 3.032000 2.122000 7.722000 # CG
383 1 5.452000 5.268000 2.992000 # CG
384 1 4.541000 1.525000 4.143000 # CG
385 1 0.702000 2.480000 5.066000 # CG
386 1 5.296000 0.434000 7.094000 # CG
387 1 2.466000 3.572000 5.654000 # CG
388 1 3.840000 0.951000 7.869000 # CG
389 1 4.545000 3.348000 6.286000 # CG
390 1 2.973000 0.363000 4.031000 # CG
391 1 4.876000 1.520000 6.810000 # CG
392 1 5.193000 3.417000 5.503000 # CG
393 1 0.142000 2.771000 6.106000 # CG
394 1 1.843000 5.239000 8.013000 # CG
395 1 3.879000 2.354000 2.741000 # CG
396 1 1.874000 4.473000 4.921000 # CG
397 1 0.821000 1.696000 5.754000 # CG
398 1 0.797000 1.254000 6.093000 # CG
399 1 3.634000 5.409000 6.305000 # CG
400 1 2.836000 0.928000 7.461000 # CG
401 1 5.312000 0.408000 3.086000 # CG
402 1 4.668000 3.576000 7.864999 # CG
403 1 1.038000 4.271000 6.371000 # CG
404 1 3.585000 3.991000 5.516000 # CG
405 1 0.727000 0.405000 7.354000 # CG
406 1 1.446000 4.983000 4.985000 # CG
407 1 4.860000 0.955000 3.286000 # CG
408 1 2.799000 2.093000 6.160000 # CG
409 1 4.711000 5.303000 4.365000 # CG
410 1 3.181000 2.511000 7.388000 # CG
411 1 4.600000 1.901000 4.747000 # CG
412 1 1.461000 4.807000 4.251000 # CG
413 1 4.864000 3.162000 3.330000 # CG
414 1 1.687000 1.135000 2.874000 # CG
415 1 1.519000 1.979000 7.927001 # CG
416 1 4.447000 1.238000 4.167000 # CG
417 1 3.017000 3.257000 4.997000 # CG
418 1 1.021000 4.945000 6.783000 # CG
419 1 5.140000 4.724000 7.689000 # CG
420 1 4.125000 1.719000 5.375000 # CG
421 1 0.941000 2.460000 3.026000 # CG
422 1 2.738000 2.747000 4.751000 # CG
423 1 4.444000 3.967000 6.188000 # CG
424 1 2.035000 4.209000 4.142000 # CG
425 1 1.237000 3.264000 3.594000 # CG
426 1 1.486000 3.828000 4.272000 # CG
427 1 5.502000 1.546000 3.909000 # CG
428 1 0.466000 3.886000 6.154000 # CG
429 1 0.078000 0.177000 4.099000 # CG
430 1 2.180000 5.346000 6.753000 # CG
431 1 2.919000 0.108000 5.500000 # CG
432 1 4.998000 1.434000 7.438001 # CG
433 1 4.470000 3.225000 4.512000 # CG
434 1 4.341000 0.240000 4.223000 # CG
435 1 3.787000 2.256000 4.454000 # CG
436 1 4.109000 4.841000 5.998000 # CG
437 1 0.199000 2.376000 6.164000 # CG
438 1 1.114000 2.189000 4.650000 # CG
439 1 0.093000 0.219000 3.749000 # CG
440 1 4.584000 2.167000 4.650000 # CG
441 1 1.944000 1.689000 3.460000 # CG
442 1 5.061000 2.037000 5.013000 # CG
443 1 4.013000 3.854000 4.035000 # CG
444 1 3.466000 2.065000 4.043000 # CG
445 1 3.042000 0.260000 4.691000 # CG
446 1 5.180000 1.550000 6.127000 # CG
447 1 5.203000 3.493000 7.566000 # CG
448 1 3.096000 4.166000 8.137000 # CG
449 1 5.102000 4.783000 8.170000 # CG
450 1 4.862000 1.220000 5.695000 # CG
451 1 3.949000 0.361000 5.848000 # CG
452 1 3.467000 3.761000 5.574000 # CG
453 1 5.000000 2.316000 3.221000 # CG
454 1 2.921000 3.446000 3.212000 # CG
455 1 2.769000 3.069000 6.756000 # CG
456 1 1.421000 1.792000 7.239000 # CG
457 1 2.994000 0.994000 6.066000 # CG
458 1 2.207000 1.809000 7.892000 # CG
459 1 3.641000 3.267000 6.818999 # CG
460 1 2.853000 3.454000 4.049000 # CG
461 1 3.736000 5.242000 5.938000 # CG
462 1 3.976000 4.931000 5.358000 # CG
463 1 5.202000 3.241000 4.195000 # CG
464 1 1.498000 3.012000 5.241000 # CG
465 1 5.264000 4.886000 3.664000 # CG
466 1 2.259000 1.488000 7.994000 # CG
467 1 0.243000 2.523000 3.089000 # CG
468 1 4.136000 2.654000 4.063000 # CG
469 1 2.483000 4.311000 3.456000 # CG
470 1 5.057000 3.182000 5.353000 # CG
471 1 4.601000 4.019000 7.651999 # CG
472 1 0.884000 5.206000 7.083000 # CG
473 1 2.875000 5.051000 6.864999 # CG
474 1 5.305000 1.954000 5.125000 # CG
475 1 4.214000 5.432000 5.034000 # CG
476 1 4.000000 2.685000 7.875000 # CG
477 1 0.242000 4.796000 7.807000 # CG
478 1 1.985000 1.032000 5.511000 # CG
479 1 2.788000 2.976000 7.586999 # CG
480 1 3.487000 2.938000 8.040000 # CG
481 1 1.694000 3.921000 5.452000 # CG
482 1 4.576000 0.731000 2.998000 # CG
483 1 4.273000 4.497000 4.030000 # CG
484 1 5.451000 4.126000 6.350000 # CG
485 1 3.376000 3.562000 5.226000 # CG
486 1 4.623000 3.947000 7.040000 # CG
487 1 4.116000 3.266000 6.396000 # CG
488 1 4.935000 1.272000 5.977000 # CG
489 1 3.960000 4.323000 3.528000 # CG
490 1 2.614000 4.310000 6.934000 # CG
491 1 1.645000 5.477000 3.972000 # CG
492 1 4.926000 3.190000 6.566000 # CG
493 1 4.534000 3.789000 4.059000 # CG
494 1 4.668000 5.406000 7.722000 # CG
495 1 4.416000 2.310000 5.450000 # CG
496 1 3.723000 3.479000 4.155000 # CG
497 1 3.285000 0.474000 5.599000 # CG
498 1 1.337000 3.756000 7.230000 # CG
499 1 5.069000 4.559000 5.821000 # CG
500 1 1.656000 3.717000 6.151000 # CG
501 1 1.633000 3.063000 7.790999 # CG
502 1 4.005000 1.232000 3.437000 # CG
503 1 3.474000 2.650000 5.183000 # CG
504 1 0.697000 3.545000 7.067000 # CG
505 1 0.671000 1.712000 7.489000 # CG
506 1 5.086000 3.072000 4.739000 # CG
507 1 5.258000 1.581000 5.769000 # CG
508 1 1.616000 0.469000 8.018000 # CG
509 1 2.883000 3.492000 3.714000 # CG
510 1 1.437000 3.727000 5.980000 # CG
511 1 2.960000 5.375000 4.166000 # CG
512 1 1.480000 1.299000 7.676000 # CG
513 1 0.500000 4.850000 3.680000 # CG
514 1 4.091000 3.799000 7.552001 # CG
515 1 2.818000 2.667000 6.560000 # CG
516 1 0.644000 1.480000 7.638000 # CG
517 1 2.652000 4.650000 6.089000 # CG
518 1 2.902000 1.655000 5.484000 # CG
519 1 4.082000 3.393000 4.883000 # CG
520 1 3.236000 0.290000 5.395000 # CG
521 1 5.426000 5.083000 5.489000 # CG
522 1 0.332000 4.931000 5.389000 # CG
523 1 1.906000 3.637000 7.520000 # CG
524 1 5.131000 5.185000 8.053000 # CG
525 1 0.893000 1.394000 7.260001 # CG
526 1 3.313000 3.345000 3.892000 # CG
527 1 0.908000 4.472000 7.065000 # CG
528 1 3.083000 5.408000 4.903000 # CG
529 1 3.090000 2.087000 6.749000 # CG
530 1 1.370000 0.087000 2.918000 # CG
531 1 0.358000 0.302000 7.983000 # CG
532 1 3.212000 2.347000 5.477000 # CG
533 1 2.949000 3.985000 6.243000 # CG
534 1 0.033000 0.938000 4.365000 # CG
535 1 5.071000 4.840000 4.599000 # CG
536 1 3.227000 4.529000 7.919000 # CG
537 1 4.515000 5.222000 5.268000 # CG
538 1 2.081000 3.161000 5.374000 # CG
539 1 4.918000 1.886000 2.856000 # CG
540 1 2.576000 4.462000 7.780000 # CG
541 1 5.005000 5.240000 4.097000 # CG
542 1 1.723000 4.841000 4.312000 # CG
543 1 3.869000 0.168000 5.583000 # CG
544 1 5.088000 4.396000 3.679000 # CG
545 1 0.730000 5.114000 5.161000 # CG
546 1 5.122000 1.800000 3.036000 # CG
547 1 4.997000 1.101000 7.642000 # CG
548 1 5.238000 2.323000 6.943000 # CG
549 1 1.409000 2.055000 4.707000 # CG
550 1 5.179000 4.270000 4.669000 # CG
551 1 2.863000 3.795000 6.047000 # CG
552 1 1.999000 4.636000 8.030000 # CG
553 1 2.613000 1.968000 3.783000 # CG
554 1 3.531000 2.227000 2.901000 # CG
555 1 0.507000 3.178000 5.074000 # CG
556 1 2.736000 3.346000 4.343000 # CG
557 1 1.149000 4.167000 6.951000 # CG
558 1 1.097000 0.942000 5.208000 # CG
559 1 4.770000 0.878000 3.805000 # CG
560 1 2.506000 3.513000 3.820000 # CG
561 1 1.302000 2.948000 7.645000 # CG
562 1 4.765000 4.349000 5.857000 # CG
563 1 2.248000 2.657000 5.542000 # CG
564 1 1.999000 3.704000 6.244000 # CG
565 1 2.693000 4.114000 3.508000 # CG
566 1 1.834000 3.709000 5.046000 # CG
567 1 5.293000 1.282000 3.937000 # CG
568 1 0.673000 5.316000 4.392000 # CG
569 1 1.917000 2.316000 4.275000 # CG
570 1 1.883000 4.012000 5.619000 # CG
571 1 2.191000 1.804000 6.206000 # CG
572 1 4.119000 4.698000 5.728000 # CG
573 1 5.146000 1.244000 5.147000 # CG
574 1 3.712000 2.370000 3.077000 # CG
575 1 2.046000 1.217000 4.995000 # CG
576 1 2.045000 1.468000 3.184000 # CG
577 1 2.627000 4.376000 5.552000 # CG
578 1 0.190000 4.345000 7.847000 # CG
579 1 1.545000 3.239000 3.364000 # CG
580 1 2.666000 0.233000 7.545000 # CG
581 1 4.992000 3.312000 7.658000 # CG
582 1 3.215000 3.378000 6.628000 # CG
583 1 0.433000 3.593000 3.956000 # CG
584 1 0.177000 5.245000 6.831000 # CG
585 1 1.898000 1.315000 7.785000 # CG
586 1 0.530000 1.053000 5.595000 # CG
587 1 0.955000 3.673000 7.401000 # CG
588 1 0.933000 0.988000 6.804999 # CG
589 1 1.564000 2.520000 4.406000 # CG
590 1 4.481000 4.822000 3.226000 # CG
591 1 0.364000 0.140000 4.119000 # CG
592 1 0.037000 2.158000 5.421000 # CG
593 1 0.704000 1.407000 3.291000 # CG
594 1 5.375000 1.565000 3.239000 # CG
595 1 0.953000 2.271000 6.181000 # CG
596 1 0.752000 5.109000 6.871000 # CG
597 1 0.204000 1.902000 3.771000 # CG
598 1 0.915000 4.040000 4.619000 # CG
